"000925","众合科技"
"000926","福星股份"
"000927","中国铁物"
"000928","中钢国际"
"000929","兰州黄河"
"000930","中粮科技"
"000931","中 关 村"
"000932","华菱钢铁"
"000933","神火股份"
"000935","四川双马"
"000936","华西股份"
"000937","冀中能源"
"000938","紫光股份"
"000948","南天信息"
"000949","新乡化纤"
"000950","重药控股"
"000951","中国重汽"
"000952","广济药业"
"000953","河化股份"
"000955","欣龙控股"
"000957","中通客车"
"000958","电投产融"
"000959","首钢股份"
"000960","锡业股份"
"000961","ST中南"
"000962","东方钽业"
"000963","华东医药"
"000965","天保基建"
"000966","长源电力"
"000967","盈峰环境"
"000968","蓝焰控股"
"000969","安泰科技"
"000970","中科三环"
"000971","*ST高升"
"000972","中基健康"
"000973","佛塑科技"
"000975","银泰黄金"
"000976","ST华铁"
"000977","浪潮信息"
"000978","桂林旅游"
"000980","众泰汽车"
"000981","山子高科"
"000982","中银绒业"
"000983","山西焦煤"
"000985","大庆华科"
"000987","越秀资本"
"000988","华工科技"
"000989","ST九芝"
"000990","诚志股份"
"000993","闽东电力"
"000995","皇台酒业"
"000996","*ST中期"
"000997","新 大 陆"
"000998","隆平高科"
"000999","华润三九"
"001201","东瑞股份"
"001202","炬申股份"
"001203","大中矿业"
"001205","盛航股份"
"001206","依依股份"
"001207","联科科技"
"001208","华菱线缆"
"001209","洪兴股份"
"001210","金房能源"
"001211","双枪科技"
"001212","中旗新材"
"001213","中铁特货"
"001215","千味央厨"
"001216","华瓷股份"
"001217","华尔泰"
"001218","丽臣实业"
"001219","青岛食品"
"001222","源飞宠物"
"001223","欧克科技"
"001225","和泰机电"
"001226","拓山重工"
"001227","兰州银行"
"001228","永泰运"
"001229","魅视科技"
"001230","劲旅环境"
"001231","农心科技"
"001234","泰慕士"
"001236","弘业期货"
"001238","浙江正特"
"001239","永达股份"
"001255","博菲电气"
"001256","炜冈科技"
"001258","立新能源"
"001259","利仁科技"
"001260","坤泰股份"
"001266","宏英智能"
"001267","汇绿生态"
"001268","联合精密"
"001269","欧晶科技"
"001270","铖昌科技"
"001278","一彬科技"
"001282","三联锻造"
"001283","豪鹏科技"
"001286","陕西能源"
"001287","中电港"
"001288","运机集团"
"001289","龙源电力"
"001296","长江材料"
"001298","好上好"
"001299","美能能源"
"001300","三柏硕"
"001301","尚太科技"
"001306","夏厦精密"
"001308","康冠科技"
"001309","德明利"
"001311","多利科技"
"001313","粤海饲料"
"001314","亿道信息"
"001316","润贝航科"
"001317","三羊马"
"001318","阳光乳业"
"001319","铭科精技"
"001322","箭牌家居"
"001323","慕思股份"
"001324","长青科技"
"001326","联域股份"
"001328","登康口腔"
"001330","博纳影业"
"001331","胜通能源"
"001332","锡装股份"
"001333","光华股份"
"001336","楚环科技"
"001337","四川黄金"
"001338","永顺泰"
"001339","智微智能"
"001358","兴欣新材"
"001359","平安电工"
"001360","南矿集团"
"001366","播恩集团"
"001367","海森药业"
"001368","通达创智"
"001373","翔腾新材"
"001376","百通能源"
"001378","德冠新材"
"001379","腾达科技"
"001380","华纬科技"
"001387","雪祺电气"
"001389","广合科技"
"001696","宗申动力"
"001872","招商港口"
"001896","豫能控股"
"001914","招商积余"
"001965","招商公路"
"001979","招商蛇口"
"002001","新 和 成"
"002003","伟星股份"
"002004","华邦健康"
"002005","ST德豪"
"002006","精工科技"
"002007","华兰生物"
"002008","大族激光"
"002009","天奇股份"
"002010","传化智联"
"002011","盾安环境"
"002012","凯恩股份"
"002014","永新股份"
"002015","协鑫能科"
"002016","世荣兆业"
"002017","东信和平"
"002019","亿帆医药"
"002020","京新药业"
"002021","*ST中捷"
"002022","科华生物"
"002023","海特高新"
"002024","ST易购"
"002025","航天电器"
"002026","山东威达"
"002027","分众传媒"
"002028","思源电气"
"002029","七 匹 狼"
"002030","达安基因"
"002031","巨轮智能"
"002032","苏 泊 尔"
"002033","丽江股份"
"002034","旺能环境"
"002035","华帝股份"
"002036","联创电子"
"002037","保利联合"
"002038","双鹭药业"
"002039","黔源电力"
"002040","南 京 港"
"002041","登海种业"
"002042","华孚时尚"
"002043","兔 宝 宝"
"002044","美年健康"
"002045","国光电器"
"002046","国机精工"
"002047","宝鹰股份"
"002048","宁波华翔"
"002049","紫光国微"
"002050","三花智控"
"002051","中工国际"
"002052","*ST同洲"
"002053","云南能投"
"002054","德美化工"
"002055","得润电子"
"002056","横店东磁"
"002057","中钢天源"
"002058","威尔泰"
"002059","云南旅游"
"002060","广东建工"
"002061","浙江交科"
"002062","宏润建设"
"002063","远光软件"
"002064","华峰化学"
"002065","东华软件"
"002066","瑞泰科技"
"002067","景兴纸业"
"002068","黑猫股份"
"002069","獐子岛"
"002072","凯瑞德"
"002073","软控股份"
"002074","国轩高科"
"002075","沙钢股份"
"002076","星光股份"
"002077","大港股份"
"002078","太阳纸业"
"002079","苏州固锝"
"002080","中材科技"
"002081","金 螳 螂"
"002082","万邦德"
"002083","孚日股份"
"002084","海鸥住工"
"002085","万丰奥威"
"002086","*ST东洋"
"002087","*ST新纺"
"002088","鲁阳节能"
"002090","金智科技"
"002091","江苏国泰"
"002092","中泰化学"
"002093","国脉科技"
"002094","青岛金王"
"002095","生 意 宝"
"002096","易普力"
"002097","山河智能"
"002098","浔兴股份"
"002099","海翔药业"
"002100","天康生物"
"002101","广东鸿图"
"002102","能特科技"
"002103","广博股份"
"002104","恒宝股份"
"002105","信隆健康"
"002106","莱宝高科"
"002107","沃华医药"
"002108","沧州明珠"
"002109","兴化股份"
"002110","三钢闽光"
"002111","威海广泰"
"002112","三变科技"
"002114","罗平锌电"
"002115","三维通信"
"002116","中国海诚"
"002117","东港股份"
"002119","康强电子"
"002120","韵达股份"
"002121","科陆电子"
"002122","汇洲智能"
"002123","梦网科技"
"002124","ST天邦"
"002125","湘潭电化"
"002126","银轮股份"
"002127","南极电商"
"002128","电投能源"
"002129","TCL中环"
"002130","沃尔核材"
"002131","利欧股份"
"002132","恒星科技"
"002133","广宇集团"
"002134","天津普林"
"002135","东南网架"
"002136","安 纳 达"
"002137","实益达"
"002138","顺络电子"
"002139","拓邦股份"
"002140","东华科技"
"002141","*ST贤丰"
"002142","宁波银行"
"002144","宏达高科"
"002145","中核钛白"
"002146","荣盛发展"
"002148","北纬科技"
"002149","西部材料"
"002150","通润装备"
"002151","北斗星通"
"002152","广电运通"
"002153","石基信息"
"002154","报 喜 鸟"
"002155","湖南黄金"
"002156","通富微电"
"002157","*ST 正邦"
"002158","汉钟精机"
"002159","三特索道"
"002160","常铝股份"
"002161","远 望 谷"
"002162","悦心健康"
"002163","海南发展"
"002164","宁波东力"
"002165","红 宝 丽"
"002166","莱茵生物"
"002167","东方锆业"
"002168","惠程科技"
"002169","智光电气"
"002170","芭田股份"
"002171","楚江新材"
"002172","澳洋健康"
"002173","创新医疗"
"002174","游族网络"
"002175","东方智造"
"002176","江特电机"
"002177","御银股份"
"002178","延华智能"
"002179","中航光电"
"002180","纳思达"
"002181","粤 传 媒"
"002182","宝武镁业"
"002183","怡 亚 通"
"002184","海得控制"
"002185","华天科技"
"002186","全 聚 德"
"002187","广百股份"
"002188","中天服务"
"002189","中光学"
"002190","成飞集成"
"002191","劲嘉股份"
"002192","融捷股份"
"002193","如意集团"
"002194","武汉凡谷"
"002195","岩山科技"
"002196","方正电机"
"002197","ST证通"
"002198","嘉应制药"
"002199","东晶电子"
"002200","ST交投"
"002201","正威新材"
"002202","金风科技"
"002203","海亮股份"
"002204","大连重工"
"002205","国统股份"
"002206","海 利 得"
"002207","准油股份"
"002208","合肥城建"
"002209","达 意 隆"
"002210","飞马国际"
"002211","宏达新材"
"002212","天融信"
"002213","大为股份"
"002214","大立科技"
"002215","诺 普 信"
"002216","三全食品"
"002217","*ST合泰"
"002218","拓日新能"
"002219","新里程"
"002221","东华能源"
"002222","福晶科技"
"002223","鱼跃医疗"
"002224","三 力 士"
"002225","濮耐股份"
"002226","江南化工"
"002227","奥 特 迅"
"002228","合兴包装"
"002229","鸿博股份"
"002230","科大讯飞"
"002231","奥维通信"
"002232","启明信息"
"002233","塔牌集团"
"002234","民和股份"
"002235","安妮股份"
"002236","大华股份"
"002237","恒邦股份"
"002238","天威视讯"
"002239","奥特佳"
"002240","盛新锂能"
"002241","歌尔股份"
"002242","九阳股份"
"002243","力合科创"
"002244","滨江集团"
"002245","蔚蓝锂芯"
"002246","北化股份"
"002247","聚力文化"
"002248","华东数控"
"002249","大洋电机"
"002250","联化科技"
"002251","*ST步高"
"002252","上海莱士"
"002253","川大智胜"
"002254","泰和新材"
"002255","海陆重工"
"002256","兆新股份"
"002258","利尔化学"
"002259","ST升达"
"002261","拓维信息"
"002262","恩华药业"
"002263","大东南"
"002264","新 华 都"
"002265","建设工业"
"002266","浙富控股"
"002267","陕天然气"
"002268","电科网安"
"002269","美邦服饰"
"002270","华明装备"
"002271","东方雨虹"
"002272","川润股份"
"002273","水晶光电"
"002274","华昌化工"
"002275","桂林三金"
"002276","万马股份"
"002277","友阿股份"
"002278","神开股份"
"002279","久其软件"
"002280","ST联络"
"002281","光迅科技"
"002282","博深股份"
"002283","天润工业"
"002284","亚太股份"
"002285","世联行"
"002286","保龄宝"
"002287","奇正藏药"
"002288","*ST超华"
"002289","ST宇顺"
"002290","禾盛新材"
"002291","遥望科技"
"002292","奥飞娱乐"
"002293","罗莱生活"
"002294","信立泰"
"002295","精艺股份"
"002296","辉煌科技"
"002297","博云新材"
"002298","中电兴发"
"002299","圣农发展"
"002300","太阳电缆"
"002301","齐心集团"
"002302","西部建设"
"002303","美盈森"
"002304","洋河股份"
"002305","南国置业"
"002306","中科云网"
"002307","北新路桥"
"002308","威创股份"
"002309","*ST中利"
"002310","*ST东园"
"002311","海大集团"
"002312","川发龙蟒"
"002313","日海智能"
"002314","南山控股"
"002315","焦点科技"
"002316","亚联发展"
"002317","众生药业"
"002318","久立特材"
"002319","乐通股份"
"002320","海峡股份"
"002321","华英农业"
"002322","理工能科"
"002323","雅博股份"
"002324","普利特"
"002325","*ST洪涛"
"002326","永太科技"
"002327","富安娜"
"002328","新朋股份"
"002329","皇氏集团"
"002330","得利斯"
"002331","皖通科技"
"002332","仙琚制药"
"002333","罗普斯金"
"002334","英威腾"
"002335","科华数据"
"002336","*ST人乐"
"002337","赛象科技"
"002338","奥普光电"
"002339","积成电子"
"002340","格林美"
"002341","ST新纶"
"002342","巨力索具"
"002343","慈文传媒"
"002344","海宁皮城"
"002345","潮宏基"
"002346","柘中股份"
"002347","泰尔股份"
"002348","高乐股份"
"002349","精华制药"
"002350","北京科锐"
"002351","漫步者"
"002352","顺丰控股"
"002353","杰瑞股份"
"002354","天娱数科"
"002355","兴民智通"
"002356","赫美集团"
"002357","富临运业"
"002358","森源电气"
"002360","同德化工"
"002361","神剑股份"
"002362","汉王科技"
"002363","隆基机械"
"002364","中恒电气"
"002365","永安药业"
"002366","融发核电"
"002367","康力电梯"
"002368","太极股份"
"002369","卓翼科技"
"002370","亚太药业"
"002371","北方华创"
"002372","伟星新材"
"002373","千方科技"
"002374","中锐股份"
"002375","亚厦股份"
"002376","新北洋"
"002377","国创高新"
"002378","章源钨业"
"002379","宏创控股"
"002380","科远智慧"
"002381","双箭股份"
"002382","蓝帆医疗"
"002383","合众思壮"
"002384","东山精密"
"002385","大北农"
"002386","天原股份"
"002387","维信诺"
"002388","新亚制程"
"002389","航天彩虹"
"002390","信邦制药"
"002391","长青股份"
"002392","北京利尔"
"002393","力生制药"
"002394","联发股份"
"002395","双象股份"
"002396","星网锐捷"
"002397","梦洁股份"
"002398","垒知集团"
"002399","海普瑞"
"002400","省广集团"
"002401","中远海科"
"002402","和而泰"
"002403","爱仕达"
"002404","嘉欣丝绸"
"002405","四维图新"
"002406","远东传动"
"002407","多氟多"
"002408","齐翔腾达"
"002409","雅克科技"
"002410","广联达"
"002412","汉森制药"
"002413","雷科防务"
"002414","高德红外"
"002415","海康威视"
"002416","爱施德"
"002418","康盛股份"
"002419","天虹股份"
"002420","毅昌科技"
"002421","达实智能"
"002422","科伦药业"
"002423","中粮资本"
"002424","ST百灵"
"002425","凯撒文化"
"002426","胜利精密"
"002427","尤夫股份"
"002428","云南锗业"
"002429","兆驰股份"
"002430","杭氧股份"
"002431","棕榈股份"
"002432","九安医疗"
"002433","*ST太安"
"002434","万里扬"
"002435","ST长康"
"002436","兴森科技"
"002437","誉衡药业"
"002438","江苏神通"
"002439","启明星辰"
"002440","闰土股份"
"002441","众业达"
"002442","龙星化工"
"002443","金洲管道"
"002444","巨星科技"
"002445","中南文化"
"002446","盛路通信"
"002448","中原内配"
"002449","国星光电"
"002451","摩恩电气"
"002452","长高电新"
"002453","华软科技"
"002454","松芝股份"
"002455","百川股份"
"002456","欧菲光"
"002457","青龙管业"
"002458","益生股份"
"002459","晶澳科技"
"002460","赣锋锂业"
"002461","珠江啤酒"
"002462","嘉事堂"
"002463","沪电股份"
"002465","海格通信"
"002466","天齐锂业"
"002467","二六三"
"002468","申通快递"
"002469","三维化学"
"002470","金正大"
"002471","中超控股"
"002472","双环传动"
"002474","榕基软件"
"002475","立讯精密"
"002476","宝莫股份"
"002478","常宝股份"
"002479","富春环保"
"002480","新筑股份"
"002481","双塔食品"
"002482","*ST广田"
"002483","润邦股份"
"002484","江海股份"
"002485","ST雪发"
"002486","嘉麟杰"
"002487","大金重工"
"002488","金固股份"
"002489","浙江永强"
"002490","ST墨龙"
"002491","通鼎互联"
"002492","恒基达鑫"
"002493","荣盛石化"
"002494","华斯股份"
"002495","佳隆股份"
"002496","辉丰股份"
"002497","雅化集团"
"002498","汉缆股份"
"002500","山西证券"
"002501","利源股份"
"002502","ST鼎龙"
"002505","鹏都农牧"
"002506","协鑫集成"
"002507","涪陵榨菜"
"002508","老板电器"
"002510","天汽模"
"002511","中顺洁柔"
"002512","达华智能"
"002513","蓝丰生化"
"002514","宝馨科技"
"002515","金字火腿"
"002516","旷达科技"
"002517","恺英网络"
"002518","科士达"
"002519","银河电子"
"002520","日发精机"
"002521","齐峰新材"
"002522","浙江众成"
"002523","天桥起重"
"002524","光正眼科"
"002526","山东矿机"
"002527","新时达"
"002528","ST英飞拓"
"002529","海源复材"
"002530","金财互联"
"002531","天顺风能"
"002532","天山铝业"
"002533","金杯电工"
"002534","西子洁能"
"002535","林州重机"
"002536","飞龙股份"
"002537","海联金汇"
"002538","司尔特"
"002539","云图控股"
"002540","亚太科技"
"002541","鸿路钢构"
"002542","中化岩土"
"002543","万和电气"
"002544","普天科技"
"002545","东方铁塔"
"002546","新联电子"
"002547","春兴精工"
"002548","金新农"
"002549","凯美特气"
"002550","千红制药"
"002551","尚荣医疗"
"002552","宝鼎科技"
"002553","南方精工"
"002554","惠博普"
"002555","三七互娱"
"002556","辉隆股份"
"002557","洽洽食品"
"002558","巨人网络"
"002559","亚威股份"
"002560","通达股份"
"002561","徐家汇"
"002562","兄弟科技"
"002563","森马服饰"
"002564","*ST天沃"
"002565","顺灏股份"
"002566","益盛药业"
"002567","唐人神"
"002568","百润股份"
"002569","ST步森"
"002570","贝因美"
"002571","德力股份"
"002572","索菲亚"
"002573","清新环境"
"002574","明牌珠宝"
"002575","群兴玩具"
"002576","通达动力"
"002577","雷柏科技"
"002578","闽发铝业"
"002579","中京电子"
"002580","圣阳股份"
"002581","未名医药"
"002582","好想你"
"002583","海能达"
"002584","西陇科学"
"002585","双星新材"
"002586","*ST围海"
"002587","奥拓电子"
"002588","史丹利"
"002589","瑞康医药"
"002590","万安科技"
"002591","恒大高新"
"002592","ST八菱"
"002593","日上集团"
"002594","比亚迪"
"002595","豪迈科技"
"002596","海南瑞泽"
"002597","金禾实业"
"002598","山东章鼓"
"002599","盛通股份"
"002600","领益智造"
"002601","龙佰集团"
"002602","世纪华通"
"002603","以岭药业"
"002605","姚记科技"
"002606","大连电瓷"
"002607","中公教育"
"002608","江苏国信"
"002609","捷顺科技"
"002610","ST爱康"
"002611","东方精工"
"002612","朗姿股份"
"002613","北玻股份"
"002614","奥佳华"
"002615","哈尔斯"
"002616","长青集团"
"002617","露笑科技"
"002620","瑞和股份"
"002621","*ST美吉"
"002622","皓宸医疗"
"002623","亚玛顿"
"002624","完美世界"
"002625","光启技术"
"002626","金达威"
"002627","三峡旅游"
"002628","成都路桥"
"002629","仁智股份"
"002630","华西能源"
"002631","德尔未来"
"002632","道明光学"
"002633","申科股份"
"002634","棒杰股份"
"002635","安洁科技"
"002636","金安国纪"
"002637","赞宇科技"
"002638","勤上股份"
"002639","雪人股份"
"002640","跨境通"
"002641","公元股份"
"002642","荣联科技"
"002643","万润股份"
"002644","佛慈制药"
"002645","华宏科技"
"002646","天佑德酒"
"002647","仁东控股"
"002648","卫星化学"
"002649","博彦科技"
"002650","ST加加"
"002651","利君股份"
"002652","扬子新材"
"002653","海思科"
"002654","万润科技"
"002655","共达电声"
"002656","ST摩登"
"002657","中科金财"
"002658","雪迪龙"
"002659","凯文教育"
"002660","茂硕电源"
"002661","克明食品"
"002662","京威股份"
"002663","普邦股份"
"002664","信质集团"
"002665","ST航高"
"002666","德联集团"
"002667","威领股份"
"002668","奥马电器"
"002669","康达新材"
"002670","国盛金控"
"002671","龙泉股份"
"002672","东江环保"
"002673","西部证券"
"002674","兴业科技"
"002675","东诚药业"
"002676","顺威股份"
"002677","浙江美大"
"002678","珠江钢琴"
"002679","福建金森"
"002681","奋达科技"
"002682","龙洲股份"
"002683","广东宏大"
"002685","华东重机"
"002686","亿利达"
"002687","乔治白"
"002688","金河生物"
"002689","远大智能"
"002690","美亚光电"
"002691","冀凯股份"
"002692","远程股份"
"002693","双成药业"
"002694","顾地科技"
"002695","煌上煌"
"002696","百洋股份"
"002697","红旗连锁"
"002698","博实股份"
"002699","*ST美盛"
"002700","ST浩源"
"002701","奥瑞金"
"002702","海欣食品"
"002703","浙江世宝"
"002705","新宝股份"
"002706","良信股份"
"002707","众信旅游"
"002708","光洋股份"
"002709","天赐材料"
"002712","思美传媒"
"002713","东易日盛"
"002714","牧原股份"
"002715","登云股份"
"002716","湖南白银"
"002717","岭南股份"
"002718","友邦吊顶"
"002719","麦趣尔"
"002721","*ST金一"
"002722","物产金轮"
"002723","小崧股份"
"002724","海洋王"
"002725","跃岭股份"
"002726","龙大美食"
"002727","一心堂"
"002728","特一药业"
"002729","好利科技"
"002730","电光科技"
"002731","萃华珠宝"
"002732","燕塘乳业"
"002733","雄韬股份"
"002734","利民股份"
"002735","王子新材"
"002736","国信证券"
"002737","葵花药业"
"002738","中矿资源"
"002739","万达电影"
"002741","光华科技"
"002742","ST三圣"
"002743","富煌钢构"
"002745","木林森"
"002746","仙坛股份"
"002747","埃斯顿"
"002748","世龙实业"
"002749","国光股份"
"002750","*ST龙津"
"002752","昇兴股份"
"002753","永东股份"
"002755","奥赛康"
"002756","永兴材料"
"002757","南兴股份"
"002758","浙农股份"
"002759","天际股份"
"002760","凤形股份"
"002761","浙江建投"
"002762","金发拉比"
"002763","汇洁股份"
"002765","蓝黛科技"
"002766","索菱股份"
"002767","先锋电子"
"002768","国恩股份"
"002769","普路通"
"002771","真视通"
"002772","众兴菌业"
"002773","康弘药业"
"002774","快意电梯"
"002775","文科股份"
"002777","久远银海"
"002778","中晟高科"
"002779","中坚科技"
"002780","三夫户外"
"002782","可立克"
"002783","凯龙股份"
"002785","万里石"
"002786","银宝山新"
"002787","华源控股"
"002788","鹭燕医药"
"002789","建艺集团"
"002790","瑞尔特"
"002791","坚朗五金"
"002792","通宇通讯"
"002793","罗欣药业"
"002795","永和智控"
"002796","世嘉科技"
